303.176 111.614
696.555 261.86
443.396 107.224
375.78 208.29
455.423 101.016
483.947 600.313
367.227 52.6765
398.844 266.781
154.494 73.1515
348.121 143.202
622.818 215.814
356.265 136.347
718.543 258.448
354.955 150.114
666.658 241.783
344.459 118.564
623.89 215.921
362.621 52.6256
550.844 339.816
233.98 79.5511
516.62 148.747
379.277 61.1105
389.618 254.443
365.87 158.171
551.734 438.171
304.132 146.386
470.639 371.919
384.097 65.4711
338.82 37.0945
580.175 340.162
358.296 187.161
348.459 118.739
413.494 373.822
647.846 309.037
404.892 340.4
434.207 99.8098
659.777 265.24
317.193 38.2226
284.244 453.688
373.936 224.91
688.511 277.497
457.841 391.762
452.402 384.687
231.127 202.752
445.004 363.032
504.266 141.379
701.885 249.186
315.147 37.5535
399.196 246.573
457.449 392.398
695.25 286.42
437.669 380.381
362.429 152.053
377.524 323.281
312.366 333.708
721.228 276.892
478.847 347.962
269.718 600.411
730.057 431.391
486.855 309.144
432.69 377.036
356.537 154.253
721.709 276.885
319.198 37.6672
723.648 280.744
164.825 268.718
421.266 397.535
371.278 62.1105
101.186 185.641
695.224 246.037
493.989 134.691
723.792 279.813
394.068 69.5537
411.176 306.39
407.017 82.4215
345.493 115.493
326.912 30.5613
373.763 56.8912
433.573 381.112
717.443 278.428
388.413 245.165
543.643 277.704
306.99 39.529
718.477 207.535
723.547 261.051
529.219 147.406
402.585 78.4212
197.197 231.772
313.04 390.147
368.414 182.547
702.276 249.586
457.797 391.141
684.541 246.205
494.643 127.778
263.345 38.5685
735.301 289.421
406.399 264.115
660.958 224.723
399.485 400.502
370.788 196.841
371.288 199.598
641.835 227.697
456.71 392.241
516.824 135.399
300.526 132.46
527.583 362.695
315.337 38.0527
104.33 713.569
363.172 55.2834
367.695 45.5598
359.77 50.5085
456.067 111.148
673.652 299.652
684.555 290.203
721.221 267.201
546.53 169.529
485.768 341.92
711.109 285.521
443.249 378.863
607.448 199.627
581.922 261.087
425.142 412.486
459.333 403.311
721.245 276.858
662.246 206.615
320.169 47.6532
420.935 85.0578
425.872 359.773
335.431 75.553
723.075 276.189
665.987 301.102
717.422 257.325
668.388 323.09
486.779 131.124
368.372 56.9615
691.899 244.338
165.328 65.2903
299.098 65.5034
469.957 114.977
438.095 342.865
217.972 460.971
389.124 87.319
363.47 154.863
562.753 351.786
598.945 331.13
532.92 350.312
325.72 28.8842
433.993 381.432
405.753 76.639
400.374 87.8697
387.993 275.42
711.207 274.29
594.43 187.514
387.363 249.347
409.982 431.826
402.036 362.607
731.479 287.887
727.15 283.681
355.826 124.615
553.112 337.994
522.38 363.634
638.461 311.498
326.723 30.552
561.895 329.517
501.713 375.739
713.4 280.702
564.171 180.991
432.268 375.587
331.168 48.2392
534.031 345.641
702.346 264.655
416.809 287.915
552.814 167.846
356.343 136.649
416.351 93.2245
514.466 148.95
706.622 252.006
678.977 292.224
721.536 264.526
352.657 45.576
726.652 282.481
520.992 151.829
587.655 184.113
721.894 277.916
340.646 58.6392
472.488 498.588
169.878 568.582
328.875 35.7507
144.443 15.0503
432.37 329.314
460.724 115.018
576.747 177.186
402.36 423.759
678.297 235.522
656.457 157.065
459.497 400.997
430.862 383.274
347.324 61.0626
566.522 180.222
691.839 288.814
723.22 279.943
325.677 29.8064
539.833 357.642
440.187 143.611
468.555 389.449
443.478 262.074
474.786 325.965
339.282 37.5801
332.446 33.4309
339.735 72.2533
434.18 380.907
329.53 87.8021
603.315 123.691
325.627 63.0933
475.416 123.937
529.764 332.077
338.931 93.3154
443.52 100.221
714.418 280.368
594.426 188.953
326.23 29.704
647.826 271.476
447.534 377.208
658.094 290.199
332.421 76.2487
323.958 41.7686
141.268 470.169
470.57 78.0194
458.033 106.55
359.117 181.487
376.861 61.8403
425.525 311.263
661.716 300.11
370.154 404.101
518.641 145.569
578.744 187.825
559.916 155.466
232.619 547.842
713.601 230.791
527.434 357.123
462.285 377.748
373.662 211.722
722.489 260.524
721.148 273.27
390.121 267.512
618.92 311.963
468.39 292.985
721.278 261.332
350.379 107.418
405.216 309.059
332.914 34.4796
722.939 260.821
433.514 381.188
432.015 69.7601
513.544 334.786
336.168 55.2847
613.37 324.187
485.574 130.715
513.309 367.919
544.294 551.971
570.239 383.085
688.031 257.463
347.031 120.489
456.986 392.454
603.173 329.145
333.129 33.9913
522.022 149.361
310.268 39.8002
428.149 369.466
722.787 260.491
200.31 44.4181
322.513 359.589
487.474 377.095
474.08 124.948
498.005 137.699
682.269 291.299
715.025 315.553
326.644 30.3725
411.098 310.686
535.545 162.666
525.918 216.253
365.171 69.4348
560.806 335.044
384.01 217.616
722.468 278.848
472.599 385.862
370.525 56.2959
690.999 222.968
648.101 219.903
704.704 267.368
451.235 69.6133
395.538 235.483
532.019 360.319
316.045 37.7928
358.249 160.512
368.1 157.788
463.212 390.016
414.143 91.6921
345.737 142.342
425.762 413.555
422.031 408.528
341.173 110.155
575.896 180.003
104.48 176.247
589.322 188.107
397.079 74.3645
329.095 43.9942
586.822 357.645
405.081 258.691
456.903 392.746
316.2 38.0375
564.324 345.953
456.225 135.049
672.802 269.383
341.006 123.085
611.251 208.586
333.589 42.5999
484.018 120.969
622.875 320.645
707.098 250.704
470.359 121.748
365.031 201.961
584.48 338.074
557.046 304.443
517.067 142.752
412.665 312.162
710.89 362.04
539.695 157.594
357.082 47.5852
717.263 278.6
326.82 30.4187
197.594 66.3541
495.775 464.784
546.32 160.913
561.509 415.953
342.28 98.0564
518.828 148.644
351.477 125.015
724.206 479.157
380.679 225.406
538.788 357.246
341.477 92.1026
413.782 159.641
524.463 233.369
599.25 202.736
