110000 23148 2951 0.733452 8 57415.9 112724 178473 262472 413063 405788 480666 648856 37387.5 54065 86270.3 95960.6 98024.8 169648 185400 185409
220000 27520 15 0.714344 8 86363.9 157738 277310 374529 565135 580126 735470 776299 59299.2 74645.3 149712 164641 111688 251349 237281 215474
330000 27238 533 0.902203 8 78646.1 162817 286382 387304 529484 627391 748480 831683 52543 81846.3 150919 167095 118423 255587 253695 241209
440000 24892 170 0.799562 8 83647.3 177308 265366 378429 536086 607139 750882 842037 54058.6 87632.4 119569 145883 112647 205666 255735 253312
550000 25150 627 0.966612 8 81408.2 167048 268833 359720 464079 544523 720936 915960 52618.8 84562.9 127911 142846 139986 179013 249383 270299
660000 23993 533 0.876068 8 86170.4 192249 280322 381713 574962 571676 763416 863424 55861.3 67004.2 130351 139229 132131 200442 271789 220186
770000 24578 342 0.963123 8 81311.5 149767 276547 382483 550882 572931 714209 811422 47187.7 37655.2 129884 148059 134222 237084 260713 214558
880000 24739 658 1.04196 8 79526.4 145330 276141 394653 517903 585060 756713 810889 46183.7 43957.7 127106 149449 133052 237479 272170 233479
990000 25836 768 1.02214 8 89697.6 171282 271635 343701 574922 573978 769643 861173 52140.9 63599.8 128479 147603 181896 234750 260255 246485
1100000 26824 759 1.09951 8 77087 151473 243358 327597 519060 634738 641716 892545 39016.4 81578.8 107107 159423 165616 238598 271743 248422
1199000 23795 1060 1.16015 8 83075 178452 255869 354383 549785 571920 703988 939655 43106.9 107782 109705 162781 167356 206716 281085 262603
